raw_text;law_id;record_id;decisions_title_bcs;decisions_title
Rezultati glasanja 22.12.2017 11:03:49 Dom: Dom naroda Sjednica: 5. hitna sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 3: Glasanje 0: Prijedlogu zakona o izmjeni Zakona o drzavnoj sluzbi u institucijama Bosne 1 Hercegovine (drugo Citanje): Tip glasanja: Prvi krug A 9 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH PROTIV Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH PROTIV Zdenka Dzambas Delegat FBiH PROTIV Ljilja Zovko Delegat FBiH PROTIV Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS SUZDRZAN Darko Babalj Delegat RS ZA ——————U__ZA__\ PROTIV_| SUZDRZAN |_NIJE PRISUTAN | UKUPNO _—_— FB SPO dP 9 KOE I I I I I IT TIT ukupno 9 da Ta Tum UM;57621;187683; Prijedlogu zakona o izmjeni Zakona o drzavnoj sluzbi u institucijama Bosne 1 Hercegovine (drugo Citanje): ;Proposal of Law on Amendments to the Law on Civil Service in the Institutions of Bosnia and Herzegovina (Second Reading):
Rezultati glasanja 28.09.2017 12:43:55 Dom: Dom naroda Sjednica: 32. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 8: Glasanje 0: Mislenju Ustavno pravnog povjerenstva Doma naroda Tip glasanja: Prvi krug A 6 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH PROTIV Safet Softic Delegat FBiH SUZDRZAN Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH PROTIV Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS PROTIV Dragutin Rodic Delegat RS PROTIV Nebojsa Radmanovic Delegat RS PROTIV Sredoje Novic Delegat RS PROTIV Darko Babalj Delegat RS PROTIV —————\U__ZA_—\9 PROTIV _| SUZDRZAN |_ NIJE PRISUTAN | UKUPNO_—_—_ FBH 62 dP BS OS s UKUPNO) 6 Td dP da;57622;181072; Mislenju Ustavno pravnog povjerenstva Doma naroda ;Opinion of the Constitutional Legal Commission of the House of Peoples
Rezultati glasanja 08.11.2017 13:23:15 Dom: Dom naroda Sjednica: 33. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 5 Glasanje 0: Da se nastavi rasprava 1 rad bez prisustva predlagaca Tip glasanja: Ponovljeno (Prvi krug) A 0 PROTIV ———{————————_% Sead Kadic Delegat FBiH SUZDRZAN Halid Genjac Delegat FBiH NIJE PRISUTAN Sifet Podzic Delegat FBiH PROTIV Safet Softic Delegat FBiH PROTIV Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH PROTIV Martin Raguz Delegat FBiH SUZDRZAN Mario Karamatic Delegat FBiH SUZDRZAN Zdenka Dzambas Delegat FBiH PROTIV Ljilja Zovko Delegat FBiH PROTIV Ognjen Tadic Delegat RS PROTIV Dragutin Rodic Delegat RS NIJE PRISUTAN Nebojsa Radmanovic Delegat RS PROTIV Sredoje Novic Delegat RS PROTIV Darko Babalj Delegat RS NIJE PRISUTAN ——————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | UKUPNO_—_— FBiH PO SB AB BS OBA 3 UKUPNO) 0 1 BB Am;57622;183665; Da se nastavi rasprava 1 rad bez prisustva predlagaca ;To continue discussion 1 paper without the presence of proponents
Rezultati glasanja 07.12.2017 14:36:09 Dom: Dom naroda Sjednica: 34.sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 3 Glasanje 0: Da se tacka 3. skine sa dnevnog reda 1 poniste druga glasanja po ovoj tacki Tip glasanja: Prvi krug PROTIV 0 Sead Kadic Delegat FBiH SUZDRZAN Halid Genjac Delegat FBiH SUZDRZAN Sifet Podzic Delegat FBiH NIJE PRISUTAN Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH ZA Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS NIJE PRISUTAN Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS NIJE PRISUTAN ——————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | UKUPNO_—_— FBH TOA dP 9 BS BO 23 UKUPNO) 10 0 2 3 PO;57622;186006; Da se tacka 3. skine sa dnevnog reda 1 poniste druga glasanja po ovoj tacki ;To remove item 3 from agenda 1 cancels the second vote on this item
"Rezultati glasanja 22.12.2017 11:05:49 Dom: Dom naroda Sjednica: 5. hitna sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 4: Glasanje 0: Prijedlogu zakona o izmjeni Zakona o radu u institucijama Bosne 1 Hercegovine (prvo citanje); Tip glasanja: Ponovljeno (Prvi krug) A Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH PROTIV Martin Raguz Delegat FBiH PROTIV Mario Karamatic Delegat FBiH PROTIV Zdenka Dzambas Delegat FBiH PROTIV Ljilja Zovko Delegat FBiH PROTIV Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS SUZDRZAN Darko Babalj Delegat RS ZA ——————U__ZA__\ PROTIV_| SUZDRZAN |_NIJE PRISUTAN | UKUPNO _—_— FB} AS 0 dP 9 KOE I I I I I IT TIT UKUPNO) 8 STIPO Pod";57622;187684;" Prijedlogu zakona o izmjeni Zakona o radu u institucijama Bosne 1 Hercegovine (prvo citanje); ";"Proposal of Law on Amendments to the Law on Labor in the Institutions of Bosnia and Herzegovina (First reading);"
Rezultati glasanja 22.12.2017 11:06:44 Dom: Dom naroda Sjednica: 5. hitna sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 4: Glasanje 0: prijedlogu Kolegija da se Prijedlog zakona o izmjeni Zakona o radu u institucijama Bosne 1 Hercegovine razmatra odmah u drugom citanju Tip glasanja: Prvi krug Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH PROTIV Zdenka Dzambas Delegat FBiH PROTIV Ljilja Zovko Delegat FBiH PROTIV Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS SUZDRZAN Darko Babalj Delegat RS ZA ——————U__ZA__\ PROTIV_| SUZDRZAN |_NIJE PRISUTAN | UKUPNO _—_— FBH 6 BO dP 9 KOE I I I I I IT TIT;57622;187685; prijedlogu Kolegija da se Prijedlog zakona o izmjeni Zakona o radu u institucijama Bosne 1 Hercegovine razmatra odmah u drugom citanju ;proposal by the College to consider the Bill amending the Law on Labor in the Institutions of Bosnia and Herzegovina immediately in its second reading
Rezultati glasanja 22.12.2017 11:08:14 Dom: Dom naroda Sjednica: 5. hitna sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 4: Glasanje 0: Prijedlogu zakona o izmijeni Zakona o radu u institucijama Bosne 1 Hercegovine u drugom citanju Tip glasanja: Ponovljeno (Prvi krug) A9 |'SUZDRZAN 0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH PROTIV Martin Raguz Delegat FBiH PROTIV Mario Karamatic Delegat FBiH PROTIV Zdenka Dzambas Delegat FBiH PROTIV Ljilja Zovko Delegat FBiH PROTIV Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS ZA ——————U__ZA__\ PROTIV_| SUZDRZAN |_NIJE PRISUTAN | UKUPNO _—_— FB} AS 0 dP 9 BS SO a s UKUPNO) 9 S 0 PP oddO;57622;187686; Prijedlogu zakona o izmijeni Zakona o radu u institucijama Bosne 1 Hercegovine u drugom citanju ;Proposal of Law on Amendments to the Law on Labor in the Institutions of Bosnia and Herzegovina in Second Reading
Rezultati glasanja 28.09.2017 12:27:51 Dom: Dom naroda Sjednica: 32. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = Otvoreno Redni broj: Tacka 5 Glasanje 0: Prijedlog zakona o izmjeni 1 dopuni Zakona o ministarstvima 1 drugim organima uprave Bosne 1 Hercegovine (prvo citanje) Tip glasanja: Prvi krug PROTIV ————————_0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH SUZDRZAN Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS ZA ——————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | UKUPNO_—_— FB BO IP BS Sa s UKUPNO) 130 TIP Pod;58034;181064; Prijedlog zakona o izmjeni 1 dopuni Zakona o ministarstvima 1 drugim organima uprave Bosne 1 Hercegovine (prvo citanje) ;Bill Amending 1 Supplement to the Law on Ministries 1 to Other Bodies of Administration of Bosnia and Herzegovina (First reading)
Rezultati glasanja 08.11.2017 12:29:06 Dom: Dom naroda Sjednica: 33. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = Otvoreno Redni broj: Tacka 2 Glasanje 0: Prijedlog zakona o izmjeni 1 dopuni Zakona o ministarstvima 1 drugim organima uprave Bosne 1 Hercegovine (drugo citanje) Tip glasanja: Prvi krug PROTIV 0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS NIJE PRISUTAN Nebojsa Radmanovic Delegat RS SUZDRZAN Sredoje Novic Delegat RS SUZDRZAN Darko Babalj Delegat RS NIJE PRISUTAN U ZA_—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | UKUPNO —_— FBI dP 9 RS TOA 23 UKUPNO) 100 2 BP;58034;183652; Prijedlog zakona o izmjeni 1 dopuni Zakona o ministarstvima 1 drugim organima uprave Bosne 1 Hercegovine (drugo citanje) ;Bill Amending 1 Supplement to the Law on Ministries 1 to Other Bodies of Administration of Bosnia and Herzegovina (Second reading)
Rezultati glasanja 08.11.2017 12:30:04 Dom: Dom naroda Sjednica: 33. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 2 Glasanje 0: Prijedlog zakona o izmjeni 1 dopuni Zakona o ministarstvima 1 drugim organima uprave Bosne 1 Hercegovine (drugo citanje), predlagac: Vijece ministara BiH Tip glasanja: Drugi krug PROTIV 0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS NIJE PRISUTAN Nebojsa Radmanovic Delegat RS SUZDRZAN Sredoje Novic Delegat RS SUZDRZAN Darko Babalj Delegat RS NIJE PRISUTAN U ZA_—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | UKUPNO —_— FBI dP 9 RS TOA 23 UKUPNO) 100 2 BP;58034;183653; Prijedlog zakona o izmjeni 1 dopuni Zakona o ministarstvima 1 drugim organima uprave Bosne 1 Hercegovine (drugo citanje), predlagac: Vijece ministara BiH ;Bill Amending 1 Supplement to the Law on Ministries 1 to Other Bodies of Administration of Bosnia and Herzegovina (Second reading), proposer: Council of Ministers of BiH
Rezultati glasanja 17.04.2018 12:37:53 Dom: Dom naroda Sjednica: Nastavak 37. sjednice Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 5 Glasanje 0: tome da se obustavi rasprava jer nema predlagaca na sjednici 1 odgodi se za narednu sjednicu Tip glasanja: Prvi krug Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH NIJE PRISUTAN Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH PROTIV Barisa Colak Delegat FBiH SUZDRZAN Martin Raguz Delegat FBiH PROTIV Mario Karamatic Delegat FBiH PROTIV Zdenka Dzambas Delegat FBiH PROTIV Ljilja Zovko Delegat FBiH PROTIV Ognjen Tadic Delegat RS PROTIV Dragutin Rodic Delegat RS PROTIV Nebojsa Radmanovic Delegat RS PROTIV Sredoje Novic Delegat RS PROTIV Darko Babalj Delegat RS PROTIV ——————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | UKUPNO_—_— FBiH BS dd BS OS s;58217;198488; tome da se obustavi rasprava jer nema predlagaca na sjednici 1 odgodi se za narednu sjednicu ;the adjournment of the debate because there are no proposers in session 1 is postponed to the next session
Rezultati glasanja 15.05.2018 12:51:58 Dom: Dom naroda Sjednica: Nastavak 39. sjednice Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: 12 Glasanje 0: tome da li da se raspravlja bez prisustva predlagaca o Prijedlogu zakona o izmjenama 1 dopunama Zakona o nezavisnim 1 nadzornim tijelima policijske strukture Bosne 1 Hercegovine Tip glasanja: Prvi krug PROTIV ————{—————————_% 'SUZDRZAN {0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH PROTIV Safet Softic Delegat FBiH PROTIV Fahrudin Radoncic Delegat FBiH PROTIV Barisa Colak Delegat FBiH PROTIV Martin Raguz Delegat FBiH NIJE PRISUTAN Mario Karamatic Delegat FBiH PROTIV Zdenka Dzambas Delegat FBiH PROTIV Ljilja Zovko Delegat FBiH PROTIV Ognjen Tadic Delegat RS PROTIV Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS NIJE PRISUTAN —————\U__ZA_—\9 PROTIV _| SUZDRZAN |_ NIJE PRISUTAN | UKUPNO_—_—_ FBH ATP 9 BS BI 0 dd UKUPNO) 5 BO 2 BO ,;58217;200623; tome da li da se raspravlja bez prisustva predlagaca o Prijedlogu zakona o izmjenama 1 dopunama Zakona o nezavisnim 1 nadzornim tijelima policijske strukture Bosne 1 Hercegovine ;whether to discuss without the presence of proponents of the Bill amending 1 amendments to the Law on Independent 1 Oversight Bodies of the Police Structure of Bosnia and Herzegovina
"Rezultati glasanja 05.06.2018 11:59:12 Dom: Dom naroda Sjednica: 40. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 8 Glasanje 0: Prijedlogu zakona o izmjeni 1 dopunama Zakona o nezavisnim 1 nadzornim tijelima policijske strukture Bosne 1 Hercegovine (prvo citanje); Tip glasanja: Ponovljeno (Prvi krug) AD 'SUZDRZAN {0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS PROTIV Dragutin Rodic Delegat RS PROTIV Nebojsa Radmanovic Delegat RS PROTIV Sredoje Novic Delegat RS PROTIV Darko Babalj Delegat RS NIJE PRISUTAN —————\U__ZA_—\9 PROTIV _| SUZDRZAN |_ NIJE PRISUTAN | UKUPNO_—_—_ FBI dP 9 BS O Add ukupno 9 alo | a {| _";58217;202305;" Prijedlogu zakona o izmjeni 1 dopunama Zakona o nezavisnim 1 nadzornim tijelima policijske strukture Bosne 1 Hercegovine (prvo citanje); ";"Proposal of Law on Amendment to 1 Amendments to the Law on Independent 1 Supervisory Bodies of the Police Structure of Bosnia and Herzegovina (first reading);"
"Rezultati glasanja 05.06.2018 11:59:49 Dom: Dom naroda Sjednica: 40. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 8 Glasanje 0: Prijedlog zakona o izmjeni 1 dopunama Zakona o nezavisnim 1 nadzornim tijelima policijske strukture Bosne 1 Hercegovine (prvo citanje); Tip glasanja: Drugi krug AD 'SUZDRZAN {0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS PROTIV Dragutin Rodic Delegat RS PROTIV Nebojsa Radmanovic Delegat RS PROTIV Sredoje Novic Delegat RS PROTIV Darko Babalj Delegat RS NIJE PRISUTAN —————\U__ZA_—\9 PROTIV _| SUZDRZAN |_ NIJE PRISUTAN | UKUPNO_—_—_ FBI dP 9 BS O Add ukupno 9 {al od a UG";58217;202306;" Prijedlog zakona o izmjeni 1 dopunama Zakona o nezavisnim 1 nadzornim tijelima policijske strukture Bosne 1 Hercegovine (prvo citanje); ";"Proposal of Law on Amendment to 1 Amendments to the Law on Independent 1 Supervisory Bodies of the Police Structure of Bosnia and Herzegovina (first reading);"
"Rezultati glasanja 25.01.2018 10:40:06 Dom: Dom naroda Sjednica: 35. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 5 Glasanje 0: Prijedlogu zakona o dopunama Krivicnog zakona Bosne 1 Hercegovine (prvo citanje); Tip glasanja: Prvi krug PROTIV ——————————_0 'SUZDRZAN {0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH NIJE PRISUTAN Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS ZA ——————U__ZA__\ PROTIV_| SUZDRZAN |_NIJE PRISUTAN | UKUPNO _—_— FBH BO 02 SB RSS 0 0 s UKUPNO) 3002 BO";58301;190035;" Prijedlogu zakona o dopunama Krivicnog zakona Bosne 1 Hercegovine (prvo citanje); ";"Proposal of Law on Amendments to the Criminal Code of Bosnia and Herzegovina (first reading);"
"Rezultati glasanja 20.02.2018 12:46:02 Dom: Dom naroda Sjednica: 36. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 3: Glasanje 0: Prijedlogu zakona o dopunama Krivicnog zakona Bosne 1 Hercegovine (drugo citanje); Tip glasanja: Prvi krug PROTIV 0 'SUZDRZAN {0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH NIJE PRISUTAN Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS ZA ——————U__ZA__\ PROTIV_| SUZDRZAN |_NIJE PRISUTAN | UKUPNO _—_— FBH BO 02 Bs BS SO 0 s UKUPNO) 1300 | 20 BO";58301;193125;" Prijedlogu zakona o dopunama Krivicnog zakona Bosne 1 Hercegovine (drugo citanje); ";"Proposal of the Law on Amendments to the Criminal Code of Bosnia and Herzegovina (Second reading);"
Rezultati glasanja 20.02.2018 12:47:09 Dom: Dom naroda Sjednica: 36. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 3 Glasanje 0: Zajednickoj komisiji za usaglasavanje teksta Zakona iz Doma naroda u koju su predlozeni: Halid Genjac,Darko Babalj,Mario Karamatic Tip glasanja: Prvi krug PROTIV —————————_0 'SUZDRZAN {0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH NIJE PRISUTAN Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS ZA ——————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | UKUPNO_—_— FBiH DOBRO 0 AB BS Sa s UKUPNO) 1300 20 BO;58301;193126; Zajednickoj komisiji za usaglasavanje teksta Zakona iz Doma naroda u koju su predlozeni: Halid Genjac,Darko Babalj,Mario Karamatic ;To the Joint Commission for Harmonization of the Text of the Law from the House of Peoples to which were proposed: Halid Genjac, Darko Babalj, Mario Karamatic
"Rezultati glasanja 15.05.2018 12:58:54 Dom: Dom naroda Sjednica: Nastavak 39. sjednice Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: 16 Glasanje 0: 10. Izvjestaj Zajednicke komisije oba doma za postizanje identicnog teksta Zakona o dopunama Krivicnog zakona Bosne 1 Hercegovine, broj: 02-02- 1-1830/17 od 28. 3. 2018; Tip glasanja: Prvi krug PROTIV ————————————_0 'SUZDRZAN—————0 Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH ZA Sifet Podzic Delegat FBiH ZA Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH NIJE PRISUTAN Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS NIJE PRISUTAN ZA PROTIV_| SUZDRZAN |_ NIJE PRISUTAN | UKUPNO _—_— FBiH} BO 0 AB RS PAO 0 dd UKUPNO) IO 0 BP";58301;200626;" 10. Izvjestaj Zajednicke komisije oba doma za postizanje identicnog teksta Zakona o dopunama Krivicnog zakona Bosne 1 Hercegovine, broj: 02-02- 1-1830/17 od 28. 3. 2018; ";"10. Report of the Joint Commission of both Houses on achieving the identical text of the Law on Amendments to the Criminal Code of Bosnia and Herzegovina, No. 02-02-1-1830 / 17 of 28 March 2018;"
"Rezultati glasanja 20.02.2018 12:54:44 Dom: Dom naroda Sjednica: 36. sjednica Doma naroda Parlamentarne skupstine Bosne 1 Hercegovine Nacin glasanja: = otvoreno Redni broj: Tacka 5 Glasanje 0: Prijedlogu zakona o izmjenama zakona o platama 1 nakanadama u institucijama BIH u prvom citanju; Tip glasanja: Prvi krug PROTIV Sead Kadic Delegat FBiH ZA Halid Genjac Delegat FBiH NIJE PRISUTAN Sifet Podzic Delegat FBiH SUZDRZAN Safet Softic Delegat FBiH ZA Fahrudin Radoncic Delegat FBiH NIJE PRISUTAN Barisa Colak Delegat FBiH ZA Martin Raguz Delegat FBiH ZA Mario Karamatic Delegat FBiH ZA Zdenka Dzambas Delegat FBiH ZA Ljilja Zovko Delegat FBiH ZA Ognjen Tadic Delegat RS ZA Dragutin Rodic Delegat RS ZA Nebojsa Radmanovic Delegat RS ZA Sredoje Novic Delegat RS ZA Darko Babalj Delegat RS ZA ——————U__ZA__—\9 PROTIV _| SUZDRZAN | NIJE PRISUTAN | UKUPNO_—_— FBH PT dA BO BS Sa s UKUPNO) 12 Od 20 BO";58739;193128;" Prijedlogu zakona o izmjenama zakona o platama 1 nakanadama u institucijama BIH u prvom citanju; ";"Proposal for a Law on Amendments to the Law on Salaries 1 AFTER THE FIRST READING;"
